batch_id,separator,mod,plugin,plugin_path,input_id,selected_signature_counts
NQ011,Armor and Weapons - Modded,Obi's Cimmerian 3BA,Obi's Cimmerian.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi's Cimmerian 3BA\Obi's Cimmerian.esp,a1aaefd905d2ab6a,ARMO:6
NQ011,Armor and Weapons - Modded,Obi's Hedge Knight Armor SMP,Obi's Hedge Knight Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi's Hedge Knight Armor SMP\Obi's Hedge Knight Armor.esp,102ad5bec15a2d1c,ARMO:3
NQ011,Armor and Weapons - Modded,Obi's Hedge Knight Armor SMP - UBE,Obi's Hedge Knight Armor UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi's Hedge Knight Armor SMP - UBE\Obi's Hedge Knight Armor UBE patch.esp,50268b3e1a9ebb06,ARMO:2
NQ011,Armor and Weapons - Modded,Obi's Zamorian Thief - UBE,Obi's Zamorian Thief UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi's Zamorian Thief - UBE\Obi's Zamorian Thief UBE patch.esp,8b3da1c04d09b003,ARMO:8
NQ011,Armor and Weapons - Modded,Obi's Zamorian Thief 3BA,Obi's Zamorian Thief 3BA.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Obi's Zamorian Thief 3BA\Obi's Zamorian Thief 3BA.esp,fb331f352a68a248,ARMO:8
NQ011,Armor and Weapons - Modded,Publican Outfits for Innkeepers,kco_pub.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Publican Outfits for Innkeepers\kco_pub.esp,fec657a68ed25fe6,ARMO:6
NQ011,Armor and Weapons - Modded,RB's Sand Snake Armor and Weapon,RB's Sand Snake CBBE 3BA Bodyslide ESPFE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\RB's Sand Snake Armor and Weapon\RB's Sand Snake CBBE 3BA Bodyslide ESPFE.esp,3ef8400b482f4bc3,ARMO:12|WEAP:3
NQ011,Armor and Weapons - Modded,RB's Sand Snake Armor and Weapon - Cleaned Masters,RB's Sand Snake CBBE 3BA Bodyslide ESPFE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\RB's Sand Snake Armor and Weapon - Cleaned Masters\RB's Sand Snake CBBE 3BA Bodyslide ESPFE.esp,19c3ee28be52c579,ARMO:12
NQ011,Armor and Weapons - Modded,Rogue Nord Armor,Rogue Nord Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Rogue Nord Armor\Rogue Nord Armor.esp,d144c71922f01e2b,ARMO:5
NQ011,Armor and Weapons - Modded,Rogue Stalker - UBE,(SmolSaltLemon) Rogue Stalker UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Rogue Stalker - UBE\(SmolSaltLemon) Rogue Stalker UBE patch.esp,525304957d9ff15c,ARMO:12
NQ012,Armor and Weapons - Modded,Rogue Stalker (3BA SMP),(SmolSaltLemon) Rogue Stalker.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Rogue Stalker (3BA SMP)\(SmolSaltLemon) Rogue Stalker.esp,4fafcb1b16b63f06,ARMO:12|MISC:1
NQ012,Armor and Weapons - Modded,Rogue Stalker Heels Sound patch,(SmolSaltLemon) Rogue Stalker.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Rogue Stalker Heels Sound patch\(SmolSaltLemon) Rogue Stalker.esp,4ca264107dbc3ae7,ARMO:12|MISC:1
NQ012,Armor and Weapons - Modded,Russian Bear - Sand Snake Armor - UBE,RB's Sand Snake CBBE 3BA Bodyslide ESPFE UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Russian Bear - Sand Snake Armor - UBE\RB's Sand Snake CBBE 3BA Bodyslide ESPFE UBE patch.esp,d70a4312b0383296,ARMO:12
NQ012,Armor and Weapons - Modded,Savior's Hide Replacer - UBE,SaviorsHideReplacer2 UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Savior's Hide Replacer - UBE\SaviorsHideReplacer2 UBE patch.esp,540bd807a0d04335,ARMO:5
NQ012,Armor and Weapons - Modded,Savior's Hide Replacer 2,SaviorsHideReplacer2.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Savior's Hide Replacer 2\SaviorsHideReplacer2.esp,736f9824c82c2bf9,ARMO:5
NQ012,Armor and Weapons - Modded,Scout HDT-SMP Armor,_Fuse00_ArmorScout.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Scout HDT-SMP Armor\_Fuse00_ArmorScout.esp,d68281daf0bc7c83,ARMO:4
NQ012,Armor and Weapons - Modded,Shanoa Armor - 3BA,Shanoa Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Shanoa Armor - 3BA\Shanoa Armor.esp,01bf34438408e660,ARMO:3|BOOK:1
NQ012,Armor and Weapons - Modded,Shanoa Armor - UBE,Shanoa Armor UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Shanoa Armor - UBE\Shanoa Armor UBE patch.esp,ba03582f888c10a7,ARMO:3
NQ012,Armor and Weapons - Modded,Shanoa Armor - UBE,Shanoa Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Shanoa Armor - UBE\Shanoa Armor.esp,a1e8964d75e6b0e3,ARMO:3|BOOK:1
NQ012,Armor and Weapons - Modded,Smithscript Greathammer,FGCSmithscriptGreathammer.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Smithscript Greathammer\FGCSmithscriptGreathammer.esp,ebd26bc589feb512,ACTI:1|BOOK:1|KYWD:8|PERK:2|SPEL:19|WEAP:6
NQ013,Armor and Weapons - Modded,SmolSaltLemon - Wine Duchess UBE,(SmolSaltLemon) Wine Duchess UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\SmolSaltLemon - Wine Duchess UBE\(SmolSaltLemon) Wine Duchess UBE patch.esp,af4f8385d467cbce,ARMO:22
NQ013,Armor and Weapons - Modded,Steel Battleaxe Of Fiery Souls - Truly Unique,FGCAxeOfFierySoulsTrulyUnique.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Steel Battleaxe Of Fiery Souls - Truly Unique\FGCAxeOfFierySoulsTrulyUnique.esp,4ca543009bb2910e,ENCH:1|KYWD:1|MISC:2|PERK:6|SPEL:18|WEAP:1
NQ013,Armor and Weapons - Modded,Stewards of Skyrim - New Clothing for Stewards - Skypatched,kco_stw.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Stewards of Skyrim - New Clothing for Stewards - Skypatched\kco_stw.esp,1249fcf31a99dc9c,ARMO:7
NQ013,Armor and Weapons - Modded,Stormfang - Truly Unique,FGCStormfangTrulyUnique.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Stormfang - Truly Unique\FGCStormfangTrulyUnique.esp,bb4b565acab3bc91,ENCH:1|KYWD:1|MISC:1|PERK:2|SPEL:4|WEAP:1
NQ013,Armor and Weapons - Modded,Stormhold Warrior Armor SSE - Port Plus,s6o6tStormholdWarriorArmor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Stormhold Warrior Armor SSE - Port Plus\s6o6tStormholdWarriorArmor.esp,f574e665f2f6c69e,ARMO:6|CONT:1
NQ013,Armor and Weapons - Modded,Thalmor Investigator HDT-SMP Armor,_Fuse00_ArmorThalmor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Thalmor Investigator HDT-SMP Armor\_Fuse00_ArmorThalmor.esp,fa6df8dfd415dd86,ARMO:7
NQ013,Armor and Weapons - Modded,Towels,Towels.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Towels\Towels.esp,2b56745d08a344ad,ARMO:36
NQ013,Armor and Weapons - Modded,Traveler's Armor Pack - Visually Upgradeable Outfit,QwibTravelerOutfit.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Traveler's Armor Pack - Visually Upgradeable Outfit\QwibTravelerOutfit.esp,de4f669fa0591330,ARMO:11
NQ013,Armor and Weapons - Modded,Traveler's Armor Pack - Visually Upgradeable Outfit - UBE,QwibTravelerOutfit UBE patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Traveler's Armor Pack - Visually Upgradeable Outfit - UBE\QwibTravelerOutfit UBE patch.esp,b6b874e2f16f6313,ARMO:11
NQ013,Armor and Weapons - Modded,Tumbajamba's Snow Elven Arsenal,SnowElvenArsenal.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Tumbajamba's Snow Elven Arsenal\SnowElvenArsenal.esp,051b779cae757a0d,AMMO:1|ARMO:24|CONT:8|MISC:3|WEAP:14
NQ014,Armor and Weapons - Modded,Twilight Princess Armor Mashup,Twilight Princess Armor - Alt Textures and Cloth Addon.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Twilight Princess Armor Mashup\Twilight Princess Armor - Alt Textures and Cloth Addon.esp,814b669f7b0cc635,ARMO:80|WEAP:16
NQ014,Armor and Weapons - Modded,Twilight Princess Armor Mashup,Twilight Princess Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Twilight Princess Armor Mashup\Twilight Princess Armor.esp,37743a4277f56738,ARMO:39|ENCH:2|WEAP:4
NQ014,Armor and Weapons - Modded,VickusDickus' Khajiiti Apex Armory Reforged,Apex_Khajiit.esp,D:\Wabbajack\modlists\ARR 2.5\mods\VickusDickus' Khajiiti Apex Armory Reforged\Apex_Khajiit.esp,9d77b03a89059b42,AMMO:1|ARMO:48|BOOK:1|CONT:3|FLST:1|KYWD:1|PERK:1|SPEL:1|WEAP:8
NQ014,Armor and Weapons - Modded,VickusDickus' Khajiiti Apex Armory Reforged - Update,Apex_Khajiit.esp,D:\Wabbajack\modlists\ARR 2.5\mods\VickusDickus' Khajiiti Apex Armory Reforged - Update\Apex_Khajiit.esp,b05f307353f17815,AMMO:1|ARMO:48|BOOK:1|CONT:3|FLST:1|KYWD:1|SPEL:1|WEAP:8
NQ014,Armor and Weapons - Modded,Vikings Weaponry SE - Johnskyrim,Vikings Weaponry - Johnskyrim.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Vikings Weaponry SE - Johnskyrim\Vikings Weaponry - Johnskyrim.esp,a20aff77e78205c7,ARMO:4|WEAP:4
NQ014,Armor and Weapons - Modded,Wardancer Armor set - 3BA - HDT SMP,Wardancerarmor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wardancer Armor set - 3BA - HDT SMP\Wardancerarmor.esp,7f2d6329fa7a155e,ARMO:5
NQ014,Armor and Weapons - Modded,Wardancer Armor set - 3BA - HDT SMP - Update,Wardancerarmor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wardancer Armor set - 3BA - HDT SMP - Update\Wardancerarmor.esp,373a881ee2d27511,ARMO:5
NQ014,Armor and Weapons - Modded,Wilderness Witch Outfit,wilderness_witch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wilderness Witch Outfit\wilderness_witch.esp,3575b26429443eea,ARMO:1
NQ014,Armor and Weapons - Modded,Wine Duchess (3BA SMP),(SmolSaltLemon) Wine Duchess.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wine Duchess (3BA SMP)\(SmolSaltLemon) Wine Duchess.esp,e763c0d330c80a7f,ARMO:22|MISC:1
NQ014,Armor and Weapons - Modded,Wine Duchess (3BA SMP) - Heels Sound,(SmolSaltLemon) Wine Duchess.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Wine Duchess (3BA SMP) - Heels Sound\(SmolSaltLemon) Wine Duchess.esp,c9f07a99d53b6baa,ARMO:22|MISC:1
NQ015,Armor and Weapons - Modded,Ysmir Armor SE,1YsmirArmorSE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Ysmir Armor SE\1YsmirArmorSE.esp,a9f6f2a50fe58069,ARMO:4|CONT:1
NQ015,Armors and Weapons - Jewelery,JS Barenziah SE,JS Barenziah SE - Johnskyrim.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Barenziah SE\JS Barenziah SE - Johnskyrim.esp,54ccc4ef468af335,ARMO:3
NQ015,Armors and Weapons - Jewelery,JS Dragon Claws AE Anniversary Edition,JS Dragon Claws AE - Wyrmstooth.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Dragon Claws AE Anniversary Edition\JS Dragon Claws AE - Wyrmstooth.esp,a9e6a12f774c3d23,ACTI:3|MISC:1
NQ015,Armors and Weapons - Jewelery,JS Vanilla Circlets SE,JS Vanilla Circlets SE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Vanilla Circlets SE\JS Vanilla Circlets SE.esp,c7209b9d9b8c0232,ARMO:39
NQ015,Armors and Weapons - Jewelery,JS Vanilla Circlets SE - Requiem Patch,JS Vanilla Circlets - Requiem patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\JS Vanilla Circlets SE - Requiem Patch\JS Vanilla Circlets - Requiem patch.esp,a77be551513a9b2f,ARMO:10
NQ015,Armors and Weapons - Retextures,Dragon Priests Retexture SE,UniqueDragonPriests_XB.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Dragon Priests Retexture SE\UniqueDragonPriests_XB.esp,adadcb0f0515c9bd,ARMO:9
NQ015,Armors and Weapons - Retextures,Faction Armors and Weapons Retexture SE,ForswornRetexture Unique Armor of the Old Gods.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Faction Armors and Weapons Retexture SE\ForswornRetexture Unique Armor of the Old Gods.esp,d29372a0b899f45f,ARMO:4
NQ015,Armors and Weapons - Vanilla,Master Thief Armor 3BA - Leader armor Replacer,[FB] Thieves Guild Armor Replacer.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Master Thief Armor 3BA - Leader armor Replacer\[FB] Thieves Guild Armor Replacer.esp,4f44c2377bcb46e3,ARMO:7
NQ015,Armors and Weapons - Vanilla,Requiem - New Legion,Requiem - New Legion.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - New Legion\Requiem - New Legion.esp,830265b3550e3057,AMMO:1|ARMO:50|WEAP:5
NQ015,Armors and Weapons - Vanilla,Requiem - Sons of Skyrim,Sons of Skyrim - Requiem Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Requiem - Sons of Skyrim\Sons of Skyrim - Requiem Patch.esp,610b65dbcfa4ad07,ARMO:119
NQ016,Armors and Weapons - Vanilla,Somewhere in Between - 3BA Clothes Replacer,DH SIB_Clothes.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Somewhere in Between - 3BA Clothes Replacer\DH SIB_Clothes.esp,346395fa52641b2b,ARMO:2
NQ016,Armors and Weapons - Vanilla,Sons of Skyrim,NW_Sons_of_Skyrim.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Sons of Skyrim\NW_Sons_of_Skyrim.esp,fe8ce49a53ecf426,AMMO:1|ARMO:130|CONT:10|WEAP:24
NQ016,Armors and Weapons - Vanilla,Sons of Skyrim - HDT Physics for Cloaks Patch,SonS_HDT_patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Sons of Skyrim - HDT Physics for Cloaks Patch\SonS_HDT_patch.esp,0d8cd19134a21310,ARMO:12
NQ016,Armors and Weapons - Vanilla,SOS V2.0 - SE by Xtudo - Fixes,NW_Sons_of_Skyrim - My fixes by Xtudo.esp,D:\Wabbajack\modlists\ARR 2.5\mods\SOS V2.0 - SE by Xtudo - Fixes\NW_Sons_of_Skyrim - My fixes by Xtudo.esp,32c5bc1a4783c709,ARMO:100|CONT:2
NQ016,Audio - Core,Acoustic Space Improvement Fixes (SkyPatcher),AcousticTemplateFixes.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Acoustic Space Improvement Fixes (SkyPatcher)\AcousticTemplateFixes.esp,b89576f63319abd8,FACT:1|LCTN:1
NQ016,Audio - Core,Audio Overhaul for Skyrim (4.1.3),Audio Overhaul Skyrim.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Audio Overhaul for Skyrim (4.1.3)\Audio Overhaul Skyrim.esp,db66b5e03bfa5039,FLST:3|KYWD:159
NQ016,Audio - Core,Immersive Sounds Compendium 3.0,Immersive Sounds - Compendium.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Immersive Sounds Compendium 3.0\Immersive Sounds - Compendium.esp,022e4121b7b4c74c,ARMO:37|MISC:13|WEAP:41
NQ016,Audio - Sound Improvements,Blackreach Eerie Ambience,Crimson Nirnroot Sound Replacer.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Blackreach Eerie Ambience\Crimson Nirnroot Sound Replacer.esp,fdd42af4624af724,ACTI:1
NQ016,Audio - Sound Improvements,Solstheim Exterior Soundscapes,SES All Maker Stones - SDA Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Solstheim Exterior Soundscapes\SES All Maker Stones - SDA Patch.esp,c8839459b17d383e,ACTI:5
NQ016,Audio - Sound Improvements,Solstheim Exterior Soundscapes,Solstheim Exterior Soundscapes - All Maker Stones.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Solstheim Exterior Soundscapes\Solstheim Exterior Soundscapes - All Maker Stones.esp,202b8806740e70f2,ACTI:6
NQ017,Audio - Sound Improvements,Unique Shaders Sound FX,Unique FX Shader Sounds - Ashpiles.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Unique Shaders Sound FX\Unique FX Shader Sounds - Ashpiles.esp,9a509434daef050e,ACTI:11
NQ017,Authoria - Custom Patches,Authoria - Atlas Map Marker Fix,Authoria - Patch - Atlas Map Markers - Riverwood Loop Fix.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Atlas Map Marker Fix\Authoria - Patch - Atlas Map Markers - Riverwood Loop Fix.esp,27fc755b1976ec25,FLST:1
NQ017,Authoria - Custom Patches,Authoria - Bards Reborn Tweaks,Authoria - Master Patch - Bards Reborn Tweaks.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Bards Reborn Tweaks\Authoria - Master Patch - Bards Reborn Tweaks.esp,8f1d22a646b82f61,BOOK:1|FLST:10|MISC:9|SPEL:2
NQ017,Authoria - Custom Patches,Authoria - Dirt and Blood Tweak,Authoria - Patch - Dirt and Blood Tweaks.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Dirt and Blood Tweak\Authoria - Patch - Dirt and Blood Tweaks.esp,6e0501ee58a1e608,FLST:1|SPEL:2
NQ017,Authoria - Custom Patches,Authoria - Dragon Tweaks,Authoria - Master Patch - Dragon Tweaks.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Dragon Tweaks\Authoria - Master Patch - Dragon Tweaks.esp,b91cf46d304ca859,SPEL:8
NQ017,Authoria - Custom Patches,Authoria - Dragon Tweaks,DeadlyDragons.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Dragon Tweaks\DeadlyDragons.esp,f342566df1660f83,ACTI:6|ARMO:18|ENCH:3|FACT:2|KYWD:4|PERK:3|SHOU:30|SPEL:121
NQ017,Authoria - Custom Patches,Authoria - Even Lighter Grand Solitude,Auhtoria - Patch - Even Lighter Grand Solitude.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Even Lighter Grand Solitude\Auhtoria - Patch - Even Lighter Grand Solitude.esp,57f2dea08f64cb28,FLST:3|LCTN:3
NQ017,Authoria - Custom Patches,Authoria - FrostFall and Campfire formlists,Authoria - Master Patch - Campfire Heat Sources.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - FrostFall and Campfire formlists\Authoria - Master Patch - Campfire Heat Sources.esp,40edc292110e5029,FLST:1
NQ017,Authoria - Custom Patches,Authoria - FrostFall and Campfire formlists,Authoria - Master Patch - Frostfall Exclusions.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - FrostFall and Campfire formlists\Authoria - Master Patch - Frostfall Exclusions.esp,7ebf175bf84be729,FLST:1
NQ017,Authoria - Custom Patches,Authoria - Hand to Hand,Authoria - Hand to Hand.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Hand to Hand\Authoria - Hand to Hand.esp,db5ee4727d11499f,PERK:16|SPEL:8
NQ018,Authoria - Custom Patches,Authoria - Initialization Sequence,Authoria - Initialization - Master Sequence.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Initialization Sequence\Authoria - Initialization - Master Sequence.esp,01268df7a645b833,FLST:1
NQ018,Authoria - Custom Patches,Authoria - Initialization Sequence,Authoria - Initialization - Starting Choices Tweaks.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Initialization Sequence\Authoria - Initialization - Starting Choices Tweaks.esp,afc7da07f14e092e,ARMO:1|MISC:6
NQ018,Authoria - Custom Patches,Authoria - Kaidan Visual Replacer,HSFVorstag.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Kaidan Visual Replacer\HSFVorstag.esp,0fe7d697aedfe154,ARMO:3|FLST:1
NQ018,Authoria - Custom Patches,Authoria - Mirele Price Tweak,Authoria - Patch - Mirele Price.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Mirele Price Tweak\Authoria - Patch - Mirele Price.esp,2bc9a6f5b422827c,ACTI:1
NQ018,Authoria - Custom Patches,Authoria - Patch - Food Tweaks,Authoria - Patch - Alcohol Tweaks.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Patch - Food Tweaks\Authoria - Patch - Alcohol Tweaks.esp,8eff07a3225522af,ALCH:32
NQ018,Authoria - Custom Patches,Authoria - Patch - Food Tweaks,Authoria - Patch - Food Recipes.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Patch - Food Tweaks\Authoria - Patch - Food Recipes.esp,3b1618fdef7e117d,ALCH:6
NQ018,Authoria - Custom Patches,Authoria - Reqtificator and Requiem Tweak,Requiem.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Reqtificator and Requiem Tweak\Requiem.esp,cb770b432425974d,ACTI:92|ALCH:469|AMMO:116|ARMO:3106|BOOK:380|CONT:279|DOOR:1|ENCH:714|FACT:33|FLOR:59|FLST:98|INGR:133|KYWD:289|LCTN:55|MISC:306|PERK:599|SCRL:105|SHOU:29|SPEL:1809|TREE:40|WEAP:4340
NQ018,Authoria - Custom Patches,Authoria - Requiem - Green Pact Tweak,Authoria - ATweaks - Green Pact.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem - Green Pact Tweak\Authoria - ATweaks - Green Pact.esp,49b33fd0665f999a,FLST:1
NQ018,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - CC Alternative Armors Reqtificated.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - CC Alternative Armors Reqtificated.esp,5b549cccc1f43d21,ARMO:85|CONT:2|WEAP:3
NQ018,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - CC Arcane Accessories Reqtificated.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - CC Arcane Accessories Reqtificated.esp,73da3b1bdfb3c8c5,BOOK:1|CONT:2|FLST:2|PERK:1|SCRL:1|SPEL:1|WEAP:16
NQ019,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - CC Arms of Chaos Reqtificated.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - CC Arms of Chaos Reqtificated.esp,780eae19130df66b,ARMO:2|ENCH:4|WEAP:4
NQ019,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - CC Bittercup Reqtificated.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - CC Bittercup Reqtificated.esp,8b8bc5c90e44e476,ALCH:3|ARMO:5|DOOR:2|ENCH:1|FLST:5|INGR:1|WEAP:7
NQ019,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - CC Contest Reqtificated.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - CC Contest Reqtificated.esp,14405aa2bed17e40,ARMO:3|CONT:2|ENCH:2|SPEL:1|WEAP:2
NQ019,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - CC Crossbow Pack Reqtificaated.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - CC Crossbow Pack Reqtificaated.esp,d7da70ea2be2d408,WEAP:16
NQ019,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - CC Curios Reqtificated.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - CC Curios Reqtificated.esp,83e1e63c70836f5c,AMMO:5|CONT:1|INGR:1
NQ019,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - CC Dawnfang Reqtificated.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - CC Dawnfang Reqtificated.esp,4bf2ae9e8ce7a06d,DOOR:3|ENCH:2|WEAP:8
NQ019,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - CC Elite Crossbow Reqtificated.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - CC Elite Crossbow Reqtificated.esp,cac553433a252989,CONT:1|DOOR:1|WEAP:4
NQ019,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - CC Elven Horse Armor Patches.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - CC Elven Horse Armor Patches.esp,2c10807575387591,MISC:1
NQ019,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - CC Farming Reqtificated.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - CC Farming Reqtificated.esp,17995af81b741636,CONT:14|WEAP:2
NQ019,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - CC Fishing Patches.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - CC Fishing Patches.esp,259ed3789fabb60d,ALCH:47|ARMO:20|CONT:22|DOOR:1|ENCH:1|PERK:2|WEAP:23
NQ020,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - CC Gauntlets Reqtificated.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - CC Gauntlets Reqtificated.esp,1be0bf1a559034f2,ARMO:31|CONT:1|ENCH:7|FLST:16|SPEL:1
NQ020,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - CC Ghosts of the Tribunal Reqtificated.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - CC Ghosts of the Tribunal Reqtificated.esp,e9f79ce1716f8bcd,ARMO:19|CONT:6|DOOR:1|ENCH:1|INGR:1|SPEL:1|WEAP:18
NQ020,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - CC Goblins Reqtificated.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - CC Goblins Reqtificated.esp,920f627ff0478a2c,ARMO:7|INGR:1|KYWD:1|WEAP:3
NQ020,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - CC Hasedoki Reqtificated.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - CC Hasedoki Reqtificated.esp,6959f7141723dfa2,CONT:1|ENCH:1|WEAP:2
NQ020,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - CC Homestead Reqtificated.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - CC Homestead Reqtificated.esp,44f5ac17891d2734,CONT:14|DOOR:3
NQ020,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - CC Imperial Dragon Reqtificated.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - CC Imperial Dragon Reqtificated.esp,3493fe0320e0ec25,ARMO:24|CONT:2|ENCH:9|PERK:3|WEAP:8
